id,post_date,post_messsage,engagements
36363,2021/07/05 23:01:00," ahora   penales  lacopaxel  
en vivo    https   t co fpzj wjtev
argentina       colombia     https   t co i jpe d mb",147.0
53224,2021/07/05 23:01:00, ahora penales lacopaxel en vivo argentina colombia ,147.0
50163,2021/07/05 23:11:00, ahora clasifica argentina en vivo argentina vs colombia lacopaxel ,385.0
33302,2021/07/05 23:11:00," ahora   clasifica argentina
en vivo    https   t co fpzj wjtev
argentina   vs colombia    lacopaxel   https   t co i xzkvdwbn",385.0
14441,2021/07/05 23:11:00," ahora   clasifica argentina
en vivo    https   t co fpzj wjtev
argentina   vs colombia    lacopaxel   https   t co i xzkvdwbn",385.0
16540,2021/07/06 09:34:00," atencion  revisa en que comunas llovera y la hora  
https   t co ed wjzac o",196.0
35401,2021/07/06 09:34:00," atencion  revisa en que comunas llovera y la hora  
https   t co ed wjzac o",196.0
52262,2021/07/06 09:34:00, atencion revisa en que comunas llovera y la hora ,196.0
54266,2021/07/06 10:00:00, segunda semifinal copaamerica hoy martes de julio argentina vs colombia desde las hrs ,110.0
37405,2021/07/06 10:00:00, segunda semifinal  copaamerica          hoy martes   de julio argentina vs colombia      desde las       hrs https   t co eem zerrum,110.0
18544,2021/07/06 10:00:00, segunda semifinal  copaamerica          hoy martes   de julio argentina vs colombia      desde las       hrs https   t co eem zerrum,110.0
16865,2021/07/07 20:00:00," que sintomas tienen la variante delta   cuando debemos consultar con un medico 
https   t co  vxoz on a",177.0
35726,2021/07/07 20:00:00," que sintomas tienen la variante delta   cuando debemos consultar con un medico 
https   t co  vxoz on a",177.0
52587,2021/07/07 20:00:00, que sintomas tienen la variante delta cuando debemos consultar con un medico ,177.0
53812,2021/07/07 21:00:00, encendemos kidzaniastgo para ti todos los sabados unete a esta gran aventura y diviertete con nosotros en la magia de kidzania estreno juegaconmigo este sabado de julio a las hrs traves de todas nuestras plataformas digitales por live ,125.0
36951,2021/07/07 21:00:00," encendemos  kidzaniastgo para ti      todos los sabados unete a esta gran aventura y diviertete con nosotros en la magia de  kidzania    
estreno  juegaconmigo este sabado    de julio a las       hrs traves de todas nuestras plataformas digitales por    live    https   t co nreeplelzz",125.0
18090,2021/07/07 21:00:00," encendemos  kidzaniastgo para ti      todos los sabados unete a esta gran aventura y diviertete con nosotros en la magia de  kidzania    
estreno  juegaconmigo este sabado    de julio a las       hrs traves de todas nuestras plataformas digitales por    live    https   t co nreeplelzz",125.0
18383,2021/07/07 23:00:00, en cualquier rincon del mundo  siemprehayunchileno     en el segundo capitulo conoceremos praga   hoy jueves   de julio despues de  latorredemabel    https   t co   fqwdmui ,115.0
37244,2021/07/07 23:00:00, en cualquier rincon del mundo  siemprehayunchileno     en el segundo capitulo conoceremos praga   hoy jueves   de julio despues de  latorredemabel    https   t co   fqwdmui ,115.0
54105,2021/07/07 23:00:00, en cualquier rincon del mundo siemprehayunchileno en el segundo capitulo conoceremos praga hoy jueves de julio despues de latorredemabel ,115.0
52806,2021/07/08 09:13:00, vuelven las lluvias conoce el pronostico para los proximos dias ,166.0
35945,2021/07/08 09:13:00," vuelven las lluvias   conoce el pronostico para los proximos dias
https   t co kbdhl bq u",166.0
17084,2021/07/08 09:13:00," vuelven las lluvias   conoce el pronostico para los proximos dias
https   t co kbdhl bq u",166.0
17122,2021/07/08 20:00:00," arranco  colombia vs peru  lacopaxel  
en vivo   https   t co rixipq gjf https   t co pyqqwnjgrt",164.0
35983,2021/07/08 20:00:00," arranco  colombia vs peru  lacopaxel  
en vivo   https   t co rixipq gjf https   t co pyqqwnjgrt",164.0
52844,2021/07/08 20:00:00, arranco colombia vs peru lacopaxel en vivo ,164.0
53887,2021/07/09 06:30:00,variante delta que mascarilla es mas efectiva para protegernos ,122.0
37026,2021/07/09 06:30:00,variante delta   que mascarilla es mas efectiva para protegernos  https   t co kirvqyqk k,122.0
18165,2021/07/09 06:30:00,variante delta   que mascarilla es mas efectiva para protegernos  https   t co kirvqyqk k,122.0
18031,2021/07/09 15:00:00, gran final  copaamerica          hoy sabado    de julio  brasil vs argentina desde las       hrs      por https   t co praynkxxex     lacopaxel   https   t co a coyj pad,127.0
36892,2021/07/09 15:00:00, gran final  copaamerica          hoy sabado    de julio  brasil vs argentina desde las       hrs      por https   t co praynkxxex     lacopaxel   https   t co a coyj pad,127.0
53753,2021/07/09 15:00:00, gran final copaamerica hoy sabado de julio brasil vs argentina desde las hrs por lacopaxel ,127.0
49675,2021/07/09 19:56:00, ya comenzo el partido de la gran final copaamerica argentina vs brasil lacopaxel en vivo ,479.0
32814,2021/07/09 19:56:00," ya comenzo  el partido de la gran final  copaamerica  argentina vs brasil  lacopaxel  
en vivo   https   t co rixipq gjf https   t co blknmy xgl",479.0
13953,2021/07/09 19:56:00," ya comenzo  el partido de la gran final  copaamerica  argentina vs brasil  lacopaxel  
en vivo   https   t co rixipq gjf https   t co blknmy xgl",479.0
18576,2021/07/10 08:00:00,"la programacion infantil vuelve al    de la mano de kidzania
https   t co d crlwqbj ",109.0
37437,2021/07/10 08:00:00,"la programacion infantil vuelve al    de la mano de kidzania
https   t co d crlwqbj ",109.0
54298,2021/07/10 08:00:00,la programacion infantil vuelve al de la mano de kidzania ,109.0
51357,2021/07/10 22:45:00,ahora comienza el debateapruebodignidad entre danieljadue y gabrielboric sigue en vivo los detalles en señal en vivo ,256.0
34496,2021/07/10 22:45:00,"ahora  comienza el  debateapruebodignidad entre   danieljadue y  gabrielboric  sigue en vivo los detalles en https   t co praynkpyd 

señal en vivo  https   t co cfckvyhypv https   t co pphxdn bh ",256.0
15635,2021/07/10 22:45:00,"ahora  comienza el  debateapruebodignidad entre   danieljadue y  gabrielboric  sigue en vivo los detalles en https   t co praynkpyd 

señal en vivo  https   t co cfckvyhypv https   t co pphxdn bh ",256.0
14677,2021/07/10 23:28:00,"candidatos abordan temas de seguridad ciudadana y orden publico en el  debateapruebodignidad

sigue la transmision en vivo  https   t co cfckvyhypv https   t co yco lc hfo",352.0
33538,2021/07/10 23:28:00,"candidatos abordan temas de seguridad ciudadana y orden publico en el  debateapruebodignidad

sigue la transmision en vivo  https   t co cfckvyhypv https   t co yco lc hfo",352.0
50399,2021/07/10 23:28:00,candidatos abordan temas de seguridad ciudadana y orden publico en el debateapruebodignidad sigue la transmision en vivo ,352.0
52711,2021/07/11 18:49:00,se prenden las cocinas de masterchefchile en live rumbo a masterchef celebrity gran estreno hoy lunes de julio desde las hrs a traves de todas nuestras plataformas digitales invitado de hoy pollo castillo ,170.0
35850,2021/07/11 18:49:00,"se prenden las cocinas de  masterchefchile en    live       rumbo a masterchef celebrity  gran estreno hoy lunes    de julio desde las       hrs a traves de todas nuestras plataformas digitales   

invitado de hoy  pollo castillo   https   t co dkdeomiidq",170.0
16989,2021/07/11 18:49:00,"se prenden las cocinas de  masterchefchile en    live       rumbo a masterchef celebrity  gran estreno hoy lunes    de julio desde las       hrs a traves de todas nuestras plataformas digitales   

invitado de hoy  pollo castillo   https   t co dkdeomiidq",170.0
17435,2021/07/11 20:09:00,"se prenden las cocinas de  masterchefchile en    livecl       rumbo a masterchef celebrity  gran estreno hoy lunes    de julio a las       hrs a traves de todas nuestras plataformas digitales  

invitada de hoy  pepi velasco   https   t co mxcizvvn n",150.0
36296,2021/07/11 20:09:00,"se prenden las cocinas de  masterchefchile en    livecl       rumbo a masterchef celebrity  gran estreno hoy lunes    de julio a las       hrs a traves de todas nuestras plataformas digitales  

invitada de hoy  pepi velasco   https   t co mxcizvvn n",150.0
53157,2021/07/11 20:09:00,se prenden las cocinas de masterchefchile en livecl rumbo a masterchef celebrity gran estreno hoy lunes de julio a las hrs a traves de todas nuestras plataformas digitales invitada de hoy pepi velasco ,150.0
51042,2021/07/11 22:35:00,ahora debate presidencial primarias debatechilevamos en vivo ,283.0
34181,2021/07/11 22:35:00,"ahora  debate presidencial  primarias        debatechilevamos
en vivo   https   t co fpzj w ifv https   t co  zdjnelgw ",283.0
15320,2021/07/11 22:35:00,"ahora  debate presidencial  primarias        debatechilevamos
en vivo   https   t co fpzj w ifv https   t co  zdjnelgw ",283.0
17561,2021/07/12 09:12:00," cuando volvera a llover   revisa el pronostico del tiempo   
https   t co ucxc pk ny",145.0
36422,2021/07/12 09:12:00," cuando volvera a llover   revisa el pronostico del tiempo   
https   t co ucxc pk ny",145.0
53283,2021/07/12 09:12:00, cuando volvera a llover revisa el pronostico del tiempo ,145.0
46907,2021/07/13 14:38:00,en julio nueva temporada de masterchefcelebritychile ,2511.0
30046,2021/07/13 14:38:00,en julio nueva temporada de  masterchefcelebritychile   https   t co kneakpqhbx,2511.0
11185,2021/07/13 14:38:00,en julio nueva temporada de  masterchefcelebritychile   https   t co kneakpqhbx,2511.0
13191,2021/07/14 15:50:00, desde el domingo    de julio los aspirantes aplicaran todo su talento en la cocina de  masterchefchile    masterchefcelebrity    https   t co kojxktjzy ,688.0
32052,2021/07/14 15:50:00, desde el domingo    de julio los aspirantes aplicaran todo su talento en la cocina de  masterchefchile    masterchefcelebrity    https   t co kojxktjzy ,688.0
48913,2021/07/14 15:50:00, desde el domingo de julio los aspirantes aplicaran todo su talento en la cocina de masterchefchile masterchefcelebrity ,688.0
54578,2021/07/14 20:00:00, en cualquier rincon del mundo siemprehayunchileno en este capitulo conoceremos croacia hoy jueves de julio despues de latorredemabel ,101.0
37717,2021/07/14 20:00:00, en cualquier rincon del mundo  siemprehayunchileno     en este capitulo conoceremos croacia   hoy jueves    de julio despues de  latorredemabel    https   t co nobehtvbpf,101.0
18856,2021/07/14 20:00:00, en cualquier rincon del mundo  siemprehayunchileno     en este capitulo conoceremos croacia   hoy jueves    de julio despues de  latorredemabel    https   t co nobehtvbpf,101.0
18827,2021/07/15 19:00:00,"toda la region metropolitana avanzara a fase     que esta permitido 
https   t co qiydj frbg",102.0
37688,2021/07/15 19:00:00,"toda la region metropolitana avanzara a fase     que esta permitido 
https   t co qiydj frbg",102.0
54549,2021/07/15 19:00:00,toda la region metropolitana avanzara a fase que esta permitido ,102.0
54062,2021/07/17 17:00:00,toda la region metropolitana avanzara a fase que esta permitido ,116.0
37201,2021/07/17 17:00:00,"toda la region metropolitana avanzara a fase     que esta permitido 
https   t co qiydj frbg",116.0
18340,2021/07/17 17:00:00,"toda la region metropolitana avanzara a fase     que esta permitido 
https   t co qiydj frbg",116.0
17525,2021/07/18 17:00:00,"habla mama de gabriel boric  magallanico dio la sorpresa
https   t co gmyctwemr ",146.0
36386,2021/07/18 17:00:00,"habla mama de gabriel boric  magallanico dio la sorpresa
https   t co gmyctwemr ",146.0
53247,2021/07/18 17:00:00,habla mama de gabriel boric magallanico dio la sorpresa ,146.0
53654,2021/07/18 18:00:00,sebastian sichel visita bienvenidos espero ser presidente de chile ,130.0
36793,2021/07/18 18:00:00,"sebastian sichel visita bienvenidos   espero ser presidente de chile 
https   t co  wvhkukhja",130.0
17932,2021/07/18 18:00:00,"sebastian sichel visita bienvenidos   espero ser presidente de chile 
https   t co  wvhkukhja",130.0
14682,2021/07/18 19:30:00,gran estreno en television abierta   avengers  infinity war         este viernes    de julio en  grandes eventos  despues de  tele  central https   t co p ciuoqfvo,351.0
33543,2021/07/18 19:30:00,gran estreno en television abierta   avengers  infinity war         este viernes    de julio en  grandes eventos  despues de  tele  central https   t co p ciuoqfvo,351.0
50404,2021/07/18 19:30:00,gran estreno en television abierta avengers infinity war este viernes de julio en grandes eventos despues de tele central ,351.0
51949,2021/07/18 21:00:00,sebastian sichel reacciona a genial imitacion de stefan kramer ,214.0
35088,2021/07/18 21:00:00,"sebastian sichel reacciona a genial imitacion de stefan kramer
https   t co p u iqztar",214.0
16227,2021/07/18 21:00:00,"sebastian sichel reacciona a genial imitacion de stefan kramer
https   t co p u iqztar",214.0
16274,2021/07/19 15:22:00,gran estreno en television abierta   avengers  infinity war         este viernes    de julio en  grandes eventos  despues de  tele  central https   t co qxki  tppn,211.0
35135,2021/07/19 15:22:00,gran estreno en television abierta   avengers  infinity war         este viernes    de julio en  grandes eventos  despues de  tele  central https   t co qxki  tppn,211.0
51996,2021/07/19 15:22:00,gran estreno en television abierta avengers infinity war este viernes de julio en grandes eventos despues de tele central ,211.0
54328,2021/07/19 19:00:00,vecinos de las condes denuncian daños estructurales en edificios ,108.0
37467,2021/07/19 19:00:00,"vecinos de las condes denuncian daños estructurales en edificios
https   t co in nvwhnjs",108.0
18606,2021/07/19 19:00:00,"vecinos de las condes denuncian daños estructurales en edificios
https   t co in nvwhnjs",108.0
18193,2021/07/19 20:16:00," recuerdan el personaje de begoña    

 masterchefcelebritychile este domingo    de julio nueva temporada   https   t co  gkdg jz  ",121.0
37054,2021/07/19 20:16:00," recuerdan el personaje de begoña    

 masterchefcelebritychile este domingo    de julio nueva temporada   https   t co  gkdg jz  ",121.0
53915,2021/07/19 20:16:00, recuerdan el personaje de begoña masterchefcelebritychile este domingo de julio nueva temporada ,121.0
54294,2021/07/20 08:36:00,ahora en breve despega al espacio el multimillonario jeff bezos en vivo ,109.0
37433,2021/07/20 08:36:00,"ahora  en breve despega al espacio el multimillonario jeff bezos 
en vivo   https   t co rixipq gjf https   t co lcdoasvryf",109.0
18572,2021/07/20 08:36:00,"ahora  en breve despega al espacio el multimillonario jeff bezos 
en vivo   https   t co rixipq gjf https   t co lcdoasvryf",109.0
17277,2021/07/20 22:41:00,"la nueva temporada de  masterchefchile se viene con todo y tutu lo sabe   

gran estreno  masterchefcelebritychile este domingo    de julio despues de  tele  central   https   t co vkfhgqhhjw",157.0
36138,2021/07/20 22:41:00,"la nueva temporada de  masterchefchile se viene con todo y tutu lo sabe   

gran estreno  masterchefcelebritychile este domingo    de julio despues de  tele  central   https   t co vkfhgqhhjw",157.0
52999,2021/07/20 22:41:00,la nueva temporada de masterchefchile se viene con todo y tutu lo sabe gran estreno masterchefcelebritychile este domingo de julio despues de tele central ,157.0
54465,2021/07/21 14:47:00,la tension comienza desde el primer minuto en masterchefchile gran estreno masterchefcelebritychile domingo de julio despues de t central ,104.0
37604,2021/07/21 14:47:00,la tension comienza desde el primer minuto en  masterchefchile   gran estreno  masterchefcelebritychile domingo    de julio despues de  t  central https   t co m tuzwa hj,104.0
18743,2021/07/21 14:47:00,la tension comienza desde el primer minuto en  masterchefchile   gran estreno  masterchefcelebritychile domingo    de julio despues de  t  central https   t co m tuzwa hj,104.0
17306,2021/07/21 22:30:00,muy pronto lo que hacemos los chilenos sera parte de un entretenido juego   llega al     quedicechile el programa de concurso familiar mas famoso del mundo          vamos a pasarlo bien    https   t co  nrlj tcjm,156.0
36167,2021/07/21 22:30:00,muy pronto lo que hacemos los chilenos sera parte de un entretenido juego   llega al     quedicechile el programa de concurso familiar mas famoso del mundo          vamos a pasarlo bien    https   t co  nrlj tcjm,156.0
53028,2021/07/21 22:30:00,muy pronto lo que hacemos los chilenos sera parte de un entretenido juego llega al quedicechile el programa de concurso familiar mas famoso del mundo vamos a pasarlo bien ,156.0
53578,2021/07/21 23:30:00, las sorpresas no paran en masterchefchile y claudia lo confirma este domingo de julio gran estreno masterchefcelebritychile nueva temporada despues de tele central ,133.0
36717,2021/07/21 23:30:00," las sorpresas no paran en  masterchefchile y claudia lo confirma    

este domingo    de julio gran estreno  masterchefcelebritychile nueva temporada despues de  tele  central https   t co dagumaenvy",133.0
17856,2021/07/21 23:30:00," las sorpresas no paran en  masterchefchile y claudia lo confirma    

este domingo    de julio gran estreno  masterchefcelebritychile nueva temporada despues de  tele  central https   t co dagumaenvy",133.0
15174,2021/07/22 13:49:00,el universo esta en peligro y ellos son la ultima esperanza   gran estreno en television abierta   avengers   infinity war         hoy viernes    de julio en  grandes eventos  despues de  tele  central https   t co rfqmxhz pi,296.0
34035,2021/07/22 13:49:00,el universo esta en peligro y ellos son la ultima esperanza   gran estreno en television abierta   avengers   infinity war         hoy viernes    de julio en  grandes eventos  despues de  tele  central https   t co rfqmxhz pi,296.0
50896,2021/07/22 13:49:00,el universo esta en peligro y ellos son la ultima esperanza gran estreno en television abierta avengers infinity war hoy viernes de julio en grandes eventos despues de tele central ,296.0
52492,2021/07/22 15:00:00,gran estreno en television abierta avengers infinity war hoy viernes de julio en grandes eventos despues de tele central ,182.0
35631,2021/07/22 15:00:00,gran estreno en television abierta   avengers  infinity war         hoy viernes    de julio en  grandes eventos  despues de  tele  central https   t co nlqiqjzbdj,182.0
16770,2021/07/22 15:00:00,gran estreno en television abierta   avengers  infinity war         hoy viernes    de julio en  grandes eventos  despues de  tele  central https   t co nlqiqjzbdj,182.0
16825,2021/07/22 18:00:00,gran estreno en television abierta   avengers  infinity war         hoy viernes    de julio en  grandes eventos  despues de  tele  central https   t co jde dbxtrw,179.0
35686,2021/07/22 18:00:00,gran estreno en television abierta   avengers  infinity war         hoy viernes    de julio en  grandes eventos  despues de  tele  central https   t co jde dbxtrw,179.0
52547,2021/07/22 18:00:00,gran estreno en television abierta avengers infinity war hoy viernes de julio en grandes eventos despues de tele central ,179.0
51543,2021/07/22 21:00:00,gran estreno en television abierta avengers infinity war hoy viernes de julio en grandes eventos despues de tele central ,242.0
34682,2021/07/22 21:00:00,gran estreno en television abierta   avengers  infinity war         hoy viernes    de julio en  grandes eventos  despues de  tele  central https   t co gwf trpz f,242.0
15821,2021/07/22 21:00:00,gran estreno en television abierta   avengers  infinity war         hoy viernes    de julio en  grandes eventos  despues de  tele  central https   t co gwf trpz f,242.0
12715,2021/07/22 22:45:00, ya comienza  avengers  infinity war     no te lo pierdas    https   t co rixipq gjf https   t co gdlnidtcuh,890.0
31576,2021/07/22 22:45:00, ya comienza  avengers  infinity war     no te lo pierdas    https   t co rixipq gjf https   t co gdlnidtcuh,890.0
48437,2021/07/22 22:45:00, ya comienza avengers infinity war no te lo pierdas ,890.0
54464,2021/07/23 09:00:00,gran estreno en television abierta avengers infinity war hoy viernes de julio en grandes eventos despues de tele central ,104.0
37603,2021/07/23 09:00:00,gran estreno en television abierta   avengers  infinity war         hoy viernes    de julio en  grandes eventos  despues de  tele  central https   t co yd  jq o  ,104.0
18742,2021/07/23 09:00:00,gran estreno en television abierta   avengers  infinity war         hoy viernes    de julio en  grandes eventos  despues de  tele  central https   t co yd  jq o  ,104.0
18604,2021/07/23 18:00:00," no te puedes perder  masterchefchile   

mañana domingo    de julio gran estreno  masterchefcelebritychile nueva temporada despues de  tele  central https   t co fozogo rmy",108.0
37465,2021/07/23 18:00:00," no te puedes perder  masterchefchile   

mañana domingo    de julio gran estreno  masterchefcelebritychile nueva temporada despues de  tele  central https   t co fozogo rmy",108.0
54326,2021/07/23 18:00:00, no te puedes perder masterchefchile mañana domingo de julio gran estreno masterchefcelebritychile nueva temporada despues de tele central ,108.0
53457,2021/07/24 14:51:00,todo listo para masterchefchile hoy domingo de julio despues de tele central ,138.0
36596,2021/07/24 14:51:00,"todo listo para  masterchefchile   
hoy domingo    de julio despues de  tele  central    https   t co ds o vo bq",138.0
17735,2021/07/24 14:51:00,"todo listo para  masterchefchile   
hoy domingo    de julio despues de  tele  central    https   t co ds o vo bq",138.0
17373,2021/07/24 16:00:00," el pollo castillo se vistio de gala para el estreno de  masterchefchile    

hoy domingo    de julio imperdible estreno  masterchefcelebritychile nueva temporada despues de  tele  central https   t co  guqipkm  ",153.0
36234,2021/07/24 16:00:00," el pollo castillo se vistio de gala para el estreno de  masterchefchile    

hoy domingo    de julio imperdible estreno  masterchefcelebritychile nueva temporada despues de  tele  central https   t co  guqipkm  ",153.0
53095,2021/07/24 16:00:00, el pollo castillo se vistio de gala para el estreno de masterchefchile hoy domingo de julio imperdible estreno masterchefcelebritychile nueva temporada despues de tele central ,153.0
53354,2021/07/24 19:05:00,faltan horas estamos listos para masterchefchile hoy domingo de julio despues de t ,142.0
36493,2021/07/24 19:05:00,"faltan horas     
 estamos listos para  masterchefchile  hoy domingo    de julio despues de  t            https   t co nnv zi hjr",142.0
17632,2021/07/24 19:05:00,"faltan horas     
 estamos listos para  masterchefchile  hoy domingo    de julio despues de  t            https   t co nnv zi hjr",142.0
18603,2021/07/24 20:00:00," faltan pocas horas para  masterchefchile  atentos a la invitacion de rodrigo herrera     

hoy domingo    de julio imperdible estreno  masterchefcelebritychile nueva temporada despues de  tele  central https   t co  mbxb wzeg",108.0
37464,2021/07/24 20:00:00," faltan pocas horas para  masterchefchile  atentos a la invitacion de rodrigo herrera     

hoy domingo    de julio imperdible estreno  masterchefcelebritychile nueva temporada despues de  tele  central https   t co  mbxb wzeg",108.0
54325,2021/07/24 20:00:00, faltan pocas horas para masterchefchile atentos a la invitacion de rodrigo herrera hoy domingo de julio imperdible estreno masterchefcelebritychile nueva temporada despues de tele central ,108.0
51993,2021/07/24 20:51:00,imperdible estreno masterchefchile hoy domingo de julio despues de t ,211.0
35132,2021/07/24 20:51:00,imperdible estreno  masterchefchile   hoy domingo    de julio despues de  t          https   t co frecd rrug,211.0
16271,2021/07/24 20:51:00,imperdible estreno  masterchefchile   hoy domingo    de julio despues de  t          https   t co frecd rrug,211.0
16357,2021/07/24 21:34:00,"ya comenzo  la previa  masterchefcelebrityestreno
en  vivo en  https   t co ijhwogkdhw https   t co teizefcdtx",207.0
35218,2021/07/24 21:34:00,"ya comenzo  la previa  masterchefcelebrityestreno
en  vivo en  https   t co ijhwogkdhw https   t co teizefcdtx",207.0
52079,2021/07/24 21:34:00,ya comenzo la previa masterchefcelebrityestreno en vivo en ,207.0
51690,2021/07/24 22:33:00,ya comenzo masterchefcelebrityestreno ahora en vivo ,231.0
34829,2021/07/24 22:33:00,"ya comenzo   masterchefcelebrityestreno
ahora en  vivo   https   t co fpzj wjtev https   t co nmnrmebj x",231.0
15968,2021/07/24 22:33:00,"ya comenzo   masterchefcelebrityestreno
ahora en  vivo   https   t co fpzj wjtev https   t co nmnrmebj x",231.0
17389,2021/07/24 22:35:00, ya comienza  masterchefchile    no te lo pierdas    https   t co rixipq gjf  masterchefcelebrityestreno https   t co qbqirvulmp,152.0
36250,2021/07/24 22:35:00, ya comienza  masterchefchile    no te lo pierdas    https   t co rixipq gjf  masterchefcelebrityestreno https   t co qbqirvulmp,152.0
53111,2021/07/24 22:35:00, ya comienza masterchefchile no te lo pierdas masterchefcelebrityestreno ,152.0
54430,2021/07/25 08:16:00,la carrera de autos electricos mas importante del mundo esta en el en vivo y directo desde londres formulae hoy domingo de julio desde las hrs ,105.0
37569,2021/07/25 08:16:00,la carrera de autos electricos mas importante del mundo esta en el     en vivo y directo desde londres     formulae hoy domingo    de julio desde las       hrs   https   t co oqqldrkiqf,105.0
18708,2021/07/25 08:16:00,la carrera de autos electricos mas importante del mundo esta en el     en vivo y directo desde londres     formulae hoy domingo    de julio desde las       hrs   https   t co oqqldrkiqf,105.0
15220,2021/07/25 09:11:00,la tension comienza desde el primer minuto en  masterchefchile   gran estreno  masterchefcelebritychile hoy domingo    de julio despues de  t  central https   t co fhtfyyk ae,292.0
34081,2021/07/25 09:11:00,la tension comienza desde el primer minuto en  masterchefchile   gran estreno  masterchefcelebritychile hoy domingo    de julio despues de  t  central https   t co fhtfyyk ae,292.0
50942,2021/07/25 09:11:00,la tension comienza desde el primer minuto en masterchefchile gran estreno masterchefcelebritychile hoy domingo de julio despues de t central ,292.0
52976,2021/07/25 10:00:00, como se prepara camila recabarren para masterchefcelebritychile ,158.0
36115,2021/07/25 10:00:00," como se prepara camila recabarren para  masterchefcelebritychile   
https   t co lj   skyeo",158.0
17254,2021/07/25 10:00:00," como se prepara camila recabarren para  masterchefcelebritychile   
https   t co lj   skyeo",158.0
20273,2021/07/25 13:01:00,rt  solo gemma  y pensar q son los q aplaudieron a violentistas q quemaron pymes  dejaron a miles de desempleados y varias muertes por la violencia en los saqueos   masterchefcelebrityestreno  apagalatele  tvbasura https   t co axprbnoxmq,
1412,2021/07/25 13:01:00,rt  solo gemma  y pensar q son los q aplaudieron a violentistas q quemaron pymes  dejaron a miles de desempleados y varias muertes por la violencia en los saqueos   masterchefcelebrityestreno  apagalatele  tvbasura https   t co axprbnoxmq,
1411,2021/07/25 13:04:00,rt  lokillapachy  los que decian  apagael   asi estan viendo  masterchefcelebrityestreno https   t co whgauk r f,
20272,2021/07/25 13:04:00,rt  lokillapachy  los que decian  apagael   asi estan viendo  masterchefcelebrityestreno https   t co whgauk r f,
20271,2021/07/25 13:10:00,rt  feershpb  cualquier cosa que haga la camila recabarren   masterchefcelebrityestreno https   t co plquhha iq,
1410,2021/07/25 13:10:00,rt  feershpb  cualquier cosa que haga la camila recabarren   masterchefcelebrityestreno https   t co plquhha iq,
1409,2021/07/25 13:13:00,rt  solo gemma  y pensar q son los q aplaudieron a violentistas q quemaron pymes  dejaron a miles de desempleados y varias muertes por la violencia en los saqueos   masterchefcelebrityestreno  apagalatele  tvbasura https   t co axprbnoxmq,
20270,2021/07/25 13:13:00,rt  solo gemma  y pensar q son los q aplaudieron a violentistas q quemaron pymes  dejaron a miles de desempleados y varias muertes por la violencia en los saqueos   masterchefcelebrityestreno  apagalatele  tvbasura https   t co axprbnoxmq,
20269,2021/07/25 13:21:00,rt  nazgul    de los creadores de la  pichula de shrek y las bejenjenas  llega vomito en bosta de vaca  masterchefcelebrityestreno https   t co eglwqucg  ,
1408,2021/07/25 13:21:00,rt  nazgul    de los creadores de la  pichula de shrek y las bejenjenas  llega vomito en bosta de vaca  masterchefcelebrityestreno https   t co eglwqucg  ,
1407,2021/07/25 13:24:00,"jajaja  me suele pasar     qt  como todos los años partio este eterno ciclo
  masterchefcelebrityestreno https   t co vj yz ge l",
20268,2021/07/25 13:24:00,"jajaja  me suele pasar     qt  como todos los años partio este eterno ciclo
  masterchefcelebrityestreno https   t co vj yz ge l",
20267,2021/07/25 13:29:00,"rt  rorroiriarteb  todos cuando  yannyvin dijo   no se le echa sal al caldo 

  masterchefcelebrityestreno https   t co futskx v p",
1406,2021/07/25 13:29:00,"rt  rorroiriarteb  todos cuando  yannyvin dijo   no se le echa sal al caldo 

  masterchefcelebrityestreno https   t co futskx v p",
1405,2021/07/25 13:30:00,rt  yosot     masterchefcelebrityestreno no es raro que en una sociedad machista y misogina las lesbianas no sean queridas en la tv chilena  esta lleno de homosexuales hombres pero mujeres   no porque la mujer es el simbolo sexual para el hombre  por eso le tiran caca a la camila recabarren,
20266,2021/07/25 13:30:00,rt  yosot     masterchefcelebrityestreno no es raro que en una sociedad machista y misogina las lesbianas no sean queridas en la tv chilena  esta lleno de homosexuales hombres pero mujeres   no porque la mujer es el simbolo sexual para el hombre  por eso le tiran caca a la camila recabarren,
20264,2021/07/25 13:34:00,no sera que simplemente es pesada  aparte de la fotito que se mando la semana pasada       qt   masterchefcelebrityestreno no es raro que en una sociedad machista y misogina las lesbianas no sean queridas en la tv chilena  esta lleno de homosexuales hombres pero mujeres   no porque la mujer es el simbolo sexual para el hombre  por eso le tiran caca a la camila recabarren,
20265,2021/07/25 13:34:00,rt  opinoqueno   que clase de sex education es este programa    masterchefcelebrityestreno  masterchefcelebrity https   t co ingql trsr,
1403,2021/07/25 13:34:00,no sera que simplemente es pesada  aparte de la fotito que se mando la semana pasada       qt   masterchefcelebrityestreno no es raro que en una sociedad machista y misogina las lesbianas no sean queridas en la tv chilena  esta lleno de homosexuales hombres pero mujeres   no porque la mujer es el simbolo sexual para el hombre  por eso le tiran caca a la camila recabarren,
1404,2021/07/25 13:34:00,rt  opinoqueno   que clase de sex education es este programa    masterchefcelebrityestreno  masterchefcelebrity https   t co ingql trsr,
1402,2021/07/25 13:35:00,rt  feershpb  cualquier cosa que haga la camila recabarren   masterchefcelebrityestreno https   t co plquhha iq,
20263,2021/07/25 13:35:00,rt  feershpb  cualquier cosa que haga la camila recabarren   masterchefcelebrityestreno https   t co plquhha iq,
